course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
1434,ITEPMA24AACB1,Adult and Continuing Education IV,Major,ITEP,2,4,Batch-1,5,Theory,5,0,1,6,Dr. Ritu Malhotra,43,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1435,ITEPMA24EPAB1,Educational Planning and Management V,Major,ITEP,2,4,Batch-1,5,Theory,5,0,1,6,Prof. Ramesh Singh,36,Basic Educational,,Project (50%) + Presentation (30%) + Viva (20%)
1436,ITEPMA24CMIB1,Classroom Management I,Major,ITEP,2,4,Batch-1,5,Theory,5,0,1,6,Prof. Rakesh Tiwari,46,Basic Classroom,,Project (50%) + Presentation (30%) + Viva (20%)
1437,ITEPMI24PSB1,Peace Studies,Minor,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Kalpana Verma,25,,,Continuous Assessment (40%) + End-term (60%)
1438,ITEPMI24CSIB1,Climate Studies II,Minor,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Sadhna Mishra,30,,,Continuous Assessment (40%) + End-term (60%)
1439,ITEPMI24ISIB1,Information Science III,Minor,ITEP,2,4,Batch-1,4,Theory,4,0,1,5,Dr. Bharti Sharma,20,,,Continuous Assessment (40%) + End-term (60%)
1440,ITEPMI24DSIB1,Disability Studies IV,Minor,ITEP,2,4,Batch-1,4,Theory,4,0,1,5,Prof. Ramesh Singh,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1441,ITEPMI24HRVB1,Human Rights V,Minor,ITEP,2,4,Batch-1,4,Theory,4,0,1,5,Dr. Kalpana Verma,25,,,Continuous Assessment (40%) + End-term (60%)
1442,ITEPSK24PSB1,Presentation Skills,Skill-Based,ITEP,2,4,Batch-1,2,Practical,1,0,1,2,Prof. Yogesh Kumar,15,,,Practical (60%) + Theory (40%)
1443,ITEPSK24TACB1,Teamwork and Collaboration II,Skill-Based,ITEP,2,4,Batch-1,3,Practical,2,0,1,3,Dr. Preeti Jain,13,,,Continuous Assessment (40%) + End-term (60%)
1444,ITEPSK24PMIB1,Project Management III,Skill-Based,ITEP,2,4,Batch-1,2,Practical,1,0,1,2,Prof. Tarun Kumar,15,,,Continuous Assessment (40%) + End-term (60%)
1445,ITEPSK24CCIB1,Content Creation IV,Skill-Based,ITEP,2,4,Batch-1,2,Practical,1,0,1,2,Dr. Seema Chandra,12,Basic Content,,Practical (60%) + Theory (40%)
1446,ITEPSK24LSVB1,Leadership Skills V,Skill-Based,ITEP,2,4,Batch-1,3,Practical,2,0,1,3,Prof. Hemant Jha,14,,,Continuous Assessment (40%) + End-term (60%)
1447,ITEPAE24DLB1,Digital Literacy,AEC,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Lata Sharma,14,,,Practical (60%) + Theory (40%)
1448,ITEPAE24HAWB1,Health and Wellness II,AEC,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Prof. Anil Kumar,12,,,Continuous Assessment (40%) + End-term (60%)
1449,ITEPAE24MTIB1,Mathematical Thinking III,AEC,ITEP,2,4,Batch-1,3,Theory,3,0,1,4,Dr. Manju Agarwal,20,,,Continuous Assessment (40%) + End-term (60%)
1450,ITEPAE24RLIB1,Regional Language IV,AEC,ITEP,2,4,Batch-1,3,Theory,3,0,1,4,Prof. Manish Agrawal,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1451,ITEPAE24RLVB1,Regional Language V,AEC,ITEP,2,4,Batch-1,3,Theory,3,0,1,4,Prof. Arjun Nair,19,,,Practical (60%) + Theory (40%)
1452,ITEPVA24WMB1,Waste Management,VAC,ITEP,2,4,Batch-1,1,Theory,1,0,0,1,Dr. Sunita Verma,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1453,ITEPVA24YAMB1,Yoga and Meditation II,VAC,ITEP,2,4,Batch-1,1,Theory,1,0,0,1,Dr. Archana Singh,18,,,Practical (60%) + Theory (40%)
1454,ITEPVA24REIB1,Renewable Energy III,VAC,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Lata Sharma,18,,,Practical (60%) + Theory (40%)
1455,ITEPVA24FMAB1,Folk Music and Dance IV,VAC,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Prof. Sachin Patel,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1456,ITEPVA24SLVB1,Sustainable Living V,VAC,ITEP,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Neha Bansal,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1457,ITEPMA35FOEB1,Foundations of Education,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Dr. Sharda Gupta,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1458,ITEPMA35CDAB1,Child Development and Learning II,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Prof. Subhash Goel,36,Basic Child,,Practical (60%) + Theory (40%)
1459,ITEPMA35CDAB1,Child Development and Learning III,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Dr. Sarita Bhardwaj,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1460,ITEPMA35AACB1,Adult and Continuing Education IV,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Prof. Rohit Mehta,35,Basic Adult,,Continuous Assessment (40%) + End-term (60%)
1461,ITEPMA35GAEB1,Gender and Education V,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Dr. Sharda Gupta,44,,,Project (50%) + Presentation (30%) + Viva (20%)
1462,ITEPMA35GACB1,Guidance and Counselling I,Major,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Prof. Nitin Bhatia,37,,,Continuous Assessment (40%) + End-term (60%)
1463,ITEPMI35PSB1,Peace Studies,Minor,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Dr. Pooja Agarwal,17,Basic Peace,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1464,ITEPMI35CSIB1,Cognitive Science II,Minor,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Prof. Anil Patel,18,Basic Cognitive,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1465,ITEPMI35CSIB1,Climate Studies III,Minor,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Prof. Harish Chandra,19,,,Continuous Assessment (40%) + End-term (60%)
1466,ITEPMI35ASIB1,Area Studies IV,Minor,ITEP,3,5,Batch-1,4,Theory,4,0,1,5,Dr. Preeti Jain,16,Basic Area,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1467,ITEPMI35CVB1,Criminology V,Minor,ITEP,3,5,Batch-1,3,Theory,3,0,1,4,Dr. Kalpana Verma,19,,,Project (50%) + Presentation (30%) + Viva (20%)
1468,ITEPSK35TWB1,Technical Writing,Skill-Based,ITEP,3,5,Batch-1,2,Practical,1,0,1,2,Dr. Swati Kapoor,16,Basic Technical,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1469,ITEPSK35PSIB1,Problem Solving II,Skill-Based,ITEP,3,5,Batch-1,2,Practical,1,0,1,2,Dr. Anita Kulkarni,18,,,Practical (60%) + Theory (40%)
1470,ITEPSK35SMIB1,Stress Management III,Skill-Based,ITEP,3,5,Batch-1,3,Practical,2,0,1,3,Prof. Brijesh Tiwari,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1471,ITEPSK35LSIB1,Leadership Skills IV,Skill-Based,ITEP,3,5,Batch-1,2,Practical,1,0,1,2,Dr. Anjali Thakur,10,,,Continuous Assessment (40%) + End-term (60%)
1472,ITEPSK35GDVB1,Graphic Design V,Skill-Based,ITEP,3,5,Batch-1,3,Practical,2,0,1,3,Dr. Divya Menon,14,Basic Graphic,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1473,ITEPAE35STB1,Scientific Temper,AEC,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Dr. Sarita Bhardwaj,14,Basic Scientific,,Project (50%) + Presentation (30%) + Viva (20%)
1474,ITEPAE35ASIB1,Analytical Skills II,AEC,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Dr. Vidya Sagar,11,Basic Analytical,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1475,ITEPAE35AIIB1,Academic Integrity III,AEC,ITEP,3,5,Batch-1,3,Theory,3,0,1,4,Dr. Sushma Goyal,11,,,Continuous Assessment (40%) + End-term (60%)
1476,ITEPAE35DPAB1,Data Privacy and Ethics IV,AEC,ITEP,3,5,Batch-1,3,Theory,3,0,1,4,Prof. Santosh Kumar,17,,,Continuous Assessment (40%) + End-term (60%)
1477,ITEPAE35HCVB1,Hindi Communication V,AEC,ITEP,3,5,Batch-1,3,Theory,3,0,1,4,Prof. Mahesh Singh,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1478,ITEPVA35WMB1,Waste Management,VAC,ITEP,3,5,Batch-1,1,Theory,1,0,0,1,Dr. Sudha Singh,13,Basic Waste,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1479,ITEPVA35FMAB1,Folk Music and Dance II,VAC,ITEP,3,5,Batch-1,1,Theory,1,0,0,1,Prof. Rakesh Gupta,12,,,Continuous Assessment (40%) + End-term (60%)
1480,ITEPVA35WMIB1,Waste Management III,VAC,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Dr. Kavita Bhatt,12,,,Practical (60%) + Theory (40%)
1481,ITEPVA35FMAB1,Folk Music and Dance IV,VAC,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Prof. Mukesh Agarwal,14,Basic Folk,,Practical (60%) + Theory (40%)
1482,ITEPVA35IKSB1,Indian Knowledge Systems V,VAC,ITEP,3,5,Batch-1,2,Theory,2,0,0,2,Dr. Sonal Mishra,12,Basic Indian,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1483,ITEPMA36ETB1,Educational Technology,Major,ITEP,3,6,Batch-1,4,Theory,4,0,1,5,Prof. Kiran Desai,34,Basic Educational,,Continuous Assessment (40%) + End-term (60%)
1484,ITEPMA36PEIB1,Peace Education II,Major,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Prof. Ramesh Verma,40,,,Continuous Assessment (40%) + End-term (60%)
1485,ITEPMA36TDIB1,Teacher Development III,Major,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Dr. Geeta Sharma,45,,,Project (50%) + Presentation (30%) + Viva (20%)
1486,ITEPMA36ARIB1,Action Research IV,Major,ITEP,3,6,Batch-1,5,Theory,5,0,1,6,Dr. Rashmi Sinha,29,Basic Action,,Practical (60%) + Theory (40%)
1487,ITEPMA36DEVB1,Distance Education V,Major,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Dr. Neha Bansal,28,,,Practical (60%) + Theory (40%)
1488,ITEPMA36IEIB1,Inclusive Education I,Major,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Dr. Nidhi Goyal,41,,,Practical (60%) + Theory (40%)
1489,ITEPMI36IRB1,International Relations,Minor,ITEP,3,6,Batch-1,4,Theory,4,0,1,5,Prof. Nitin Agarwal,19,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1490,ITEPMI36LSIB1,Library Science II,Minor,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Prof. Praveen Kumar,20,,,Practical (60%) + Theory (40%)
1491,ITEPMI36ASIB1,Area Studies III,Minor,ITEP,3,6,Batch-1,4,Theory,4,0,1,5,Dr. Preeti Jain,23,Basic Area,,Project (50%) + Presentation (30%) + Viva (20%)
1492,ITEPMI36HRIB1,Human Rights IV,Minor,ITEP,3,6,Batch-1,4,Theory,4,0,1,5,Prof. Ramesh Verma,21,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1493,ITEPMI36PAVB1,Public Administration V,Minor,ITEP,3,6,Batch-1,2,Theory,2,0,0,2,Prof. Sunil Bhatt,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1494,ITEPSK36TWB1,Technical Writing,Skill-Based,ITEP,3,6,Batch-1,3,Practical,2,0,1,3,Dr. Seema Chandra,17,,,Practical (60%) + Theory (40%)
1495,ITEPSK36TWIB1,Technical Writing II,Skill-Based,ITEP,3,6,Batch-1,3,Practical,2,0,1,3,Dr. Kavita Bhatt,17,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1496,ITEPSK36CTIB1,Critical Thinking III,Skill-Based,ITEP,3,6,Batch-1,2,Practical,1,0,1,2,Prof. Vijay Prasad,14,,,Practical (60%) + Theory (40%)
1497,ITEPSK36VASB1,Volunteering and Service Learning IV,Skill-Based,ITEP,3,6,Batch-1,3,Practical,2,0,1,3,Dr. Anita Kulkarni,16,,,Continuous Assessment (40%) + End-term (60%)
1498,ITEPSK36GDVB1,Graphic Design V,Skill-Based,ITEP,3,6,Batch-1,2,Practical,1,0,1,2,Dr. Usha Rani,10,Basic Graphic,,Project (50%) + Presentation (30%) + Viva (20%)
1499,ITEPAE36ESB1,Environmental Studies,AEC,ITEP,3,6,Batch-1,2,Theory,2,0,0,2,Dr. Divya Menon,17,,,Continuous Assessment (40%) + End-term (60%)
1500,ITEPAE36RLIB1,Regional Language II,AEC,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Dr. Pooja Agarwal,10,,,Project (50%) + Presentation (30%) + Viva (20%)
1501,ITEPAE36ASIB1,Analytical Skills III,AEC,ITEP,3,6,Batch-1,2,Theory,2,0,0,2,Dr. Urvashi Sharma,10,,,Project (50%) + Presentation (30%) + Viva (20%)
1502,ITEPAE36HCIB1,Hindi Communication IV,AEC,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Prof. Ramesh Verma,11,Basic Hindi,,Project (50%) + Presentation (30%) + Viva (20%)
1503,ITEPAE36REVB1,Research Ethics V,AEC,ITEP,3,6,Batch-1,3,Theory,3,0,1,4,Prof. Rakesh Gupta,11,,,Continuous Assessment (40%) + End-term (60%)
1504,ITEPVA36YAMB1,Yoga and Meditation,VAC,ITEP,3,6,Batch-1,1,Theory,1,0,0,1,Dr. Pallavi Dixit,13,,,Continuous Assessment (40%) + End-term (60%)
1505,ITEPVA36CAIB1,Climate Action II,VAC,ITEP,3,6,Batch-1,1,Theory,1,0,0,1,Prof. Vivek Gupta,13,,,Practical (60%) + Theory (40%)
1506,ITEPVA36IKSB1,Indian Knowledge Systems III,VAC,ITEP,3,6,Batch-1,2,Theory,2,0,0,2,Dr. Mohit Bansal,14,,,Practical (60%) + Theory (40%)
1507,ITEPVA36WCIB1,Water Conservation IV,VAC,ITEP,3,6,Batch-1,1,Theory,1,0,0,1,Prof. Sneha Jain,15,,,Continuous Assessment (40%) + End-term (60%)
1508,ITEPVA36IKSB1,Indian Knowledge Systems V,VAC,ITEP,3,6,Batch-1,2,Theory,2,0,0,2,Prof. Naresh Chandra,14,,,Practical (60%) + Theory (40%)
1509,ITEPMA47GEB1,Gifted Education,Major,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Dr. Sushma Goyal,33,Basic Gifted,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1510,ITEPMA47GAEB1,Gender and Education II,Major,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Prof. Gaurav Tiwari,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1511,ITEPMA47DEIB1,Distance Education III,Major,ITEP,4,7,Batch-1,5,Theory,5,0,1,6,Dr. Seema Singh,22,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1512,ITEPMA47CEIB1,Comparative Education IV,Major,ITEP,4,7,Batch-1,4,Theory,4,0,1,5,Prof. Deepak Gupta,24,,,Project (50%) + Presentation (30%) + Viva (20%)
1513,ITEPMA47FOEB1,Foundations of Education V,Major,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Dr. Sunanda Jain,27,Basic Foundations,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1514,ITEPMA47LDIB1,Learning Disabilities I,Major,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Dr. Aditi Saxena,36,,,Practical (60%) + Theory (40%)
1515,ITEPMI47PAB1,Public Administration,Minor,ITEP,4,7,Batch-1,4,Theory,4,0,1,5,Prof. Rakesh Tiwari,22,,,Project (50%) + Presentation (30%) + Viva (20%)
1516,ITEPMI47DSIB1,Disability Studies II,Minor,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Dr. Shruti Iyer,15,,,Practical (60%) + Theory (40%)
1517,ITEPMI47CIB1,Criminology III,Minor,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Prof. Nitin Agarwal,21,,,Project (50%) + Presentation (30%) + Viva (20%)
1518,ITEPMI47PIB1,Psychology IV,Minor,ITEP,4,7,Batch-1,4,Theory,4,0,1,5,Prof. Vinod Sharma,14,,,Practical (60%) + Theory (40%)
1519,ITEPMI47GSVB1,Gender Studies V,Minor,ITEP,4,7,Batch-1,4,Theory,4,0,1,5,Dr. Kiran Singh,12,,,Continuous Assessment (40%) + End-term (60%)
1520,ITEPSK47CSB1,Communication Skills,Skill-Based,ITEP,4,7,Batch-1,3,Practical,2,0,1,3,Dr. Usha Rani,13,,,Practical (60%) + Theory (40%)
1521,ITEPSK47SMMB1,Social Media Management II,Skill-Based,ITEP,4,7,Batch-1,3,Practical,2,0,1,3,Dr. Nisha Verma,13,,,Project (50%) + Presentation (30%) + Viva (20%)
1522,ITEPSK47WDIB1,Web Development III,Skill-Based,ITEP,4,7,Batch-1,3,Practical,2,0,1,3,Dr. Seema Singh,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1523,ITEPSK47DMIB1,Digital Marketing IV,Skill-Based,ITEP,4,7,Batch-1,2,Practical,1,0,1,2,Prof. Ashok Yadav,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1524,ITEPSK47LSVB1,Leadership Skills V,Skill-Based,ITEP,4,7,Batch-1,3,Practical,2,0,1,3,Dr. Sunita Verma,13,,,Practical (60%) + Theory (40%)
1525,ITEPAE47DPAB1,Data Privacy and Ethics,AEC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Prof. Nitin Agarwal,8,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1526,ITEPAE47IAWB1,Internet and Web Technologies II,AEC,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Dr. Nirmala Devi,14,,,Practical (60%) + Theory (40%)
1527,ITEPAE47ILIB1,Information Literacy III,AEC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Dr. Aditi Saxena,8,,,Continuous Assessment (40%) + End-term (60%)
1528,ITEPAE47REIB1,Research Ethics IV,AEC,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Prof. Kiran Desai,13,Basic Research,,Practical (60%) + Theory (40%)
1529,ITEPAE47ILVB1,Information Literacy V,AEC,ITEP,4,7,Batch-1,3,Theory,3,0,1,4,Dr. Anjali Thakur,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1530,ITEPVA47TAAB1,Traditional Arts and Crafts,VAC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Prof. Vinay Joshi,11,,,Continuous Assessment (40%) + End-term (60%)
1531,ITEPVA47EAMB1,Ethics and Moral Values II,VAC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Prof. Mukesh Yadav,11,,,Practical (60%) + Theory (40%)
1532,ITEPVA47WMIB1,Waste Management III,VAC,ITEP,4,7,Batch-1,1,Theory,1,0,0,1,Prof. Vivek Gupta,8,Basic Waste,,Project (50%) + Presentation (30%) + Viva (20%)
1533,ITEPVA47TAAB1,Traditional Arts and Crafts IV,VAC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Prof. Pramod Mishra,8,,,Continuous Assessment (40%) + End-term (60%)
1534,ITEPVA47SLVB1,Sustainable Living V,VAC,ITEP,4,7,Batch-1,2,Theory,2,0,0,2,Dr. Sunita Verma,9,Basic Sustainable,,Practical (60%) + Theory (40%)
1535,ITEPMA48TDB1,Teacher Development,Major,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Prof. Vinod Sharma,33,,,Practical (60%) + Theory (40%)
1536,ITEPMA48FOEB1,Foundations of Education II,Major,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Dr. Ravi Agarwal,27,Basic Foundations,,Practical (60%) + Theory (40%)
1537,ITEPMA48CEIB1,Comparative Education III,Major,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Prof. Anuj Kumar,33,,,Project (50%) + Presentation (30%) + Viva (20%)
1538,ITEPMA48AAEB1,Assessment and Evaluation IV,Major,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Dr. Manju Agarwal,25,,,Project (50%) + Presentation (30%) + Viva (20%)
1539,ITEPMA48ARVB1,Action Research V,Major,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Prof. Rajesh Kumar,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1540,ITEPMA48TDIB1,Teacher Development I,Major,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Dr. Deepika Rao,24,Basic Teacher,,Practical (60%) + Theory (40%)
1541,ITEPMI48DSB1,Development Studies,Minor,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Dr. Pooja Agarwal,15,,,Practical (60%) + Theory (40%)
1542,ITEPMI48CRIB1,Conflict Resolution II,Minor,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Dr. Nidhi Goyal,19,Basic Conflict,,Practical (60%) + Theory (40%)
1543,ITEPMI48TSIB1,Translation Studies III,Minor,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Dr. Divya Menon,18,Basic Translation,,Practical (60%) + Theory (40%)
1544,ITEPMI48IRIB1,International Relations IV,Minor,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Pramod Mishra,12,,,Continuous Assessment (40%) + End-term (60%)
1545,ITEPMI48BEVB1,Behavioral Economics V,Minor,ITEP,4,8,Batch-1,4,Theory,4,0,1,5,Prof. Amit Singh,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1546,ITEPSK48PSB1,Presentation Skills,Skill-Based,ITEP,4,8,Batch-1,2,Practical,1,0,1,2,Prof. Ajit Gupta,14,,,Project (50%) + Presentation (30%) + Viva (20%)
1547,ITEPSK48CCIB1,Content Creation II,Skill-Based,ITEP,4,8,Batch-1,2,Practical,1,0,1,2,Prof. Yogesh Kumar,10,,,Continuous Assessment (40%) + End-term (60%)
1548,ITEPSK48ESIB1,Entrepreneurship Skills III,Skill-Based,ITEP,4,8,Batch-1,3,Practical,2,0,1,3,Prof. Ravi Krishnan,11,,,Practical (60%) + Theory (40%)
1549,ITEPSK48FL(B1,Foreign Language (Spanish) IV,Skill-Based,ITEP,4,8,Batch-1,3,Practical,2,0,1,3,Dr. Rashmi Sinha,14,,,Continuous Assessment (40%) + End-term (60%)
1550,ITEPSK48PVB1,Photography V,Skill-Based,ITEP,4,8,Batch-1,2,Practical,1,0,1,2,Dr. Nidhi Goyal,9,Basic Photography,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1551,ITEPAE48MTB1,Mathematical Thinking,AEC,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Santosh Kumar,13,,,Continuous Assessment (40%) + End-term (60%)
1552,ITEPAE48RLIB1,Regional Language II,AEC,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Bhushan Patel,13,,,Continuous Assessment (40%) + End-term (60%)
1553,ITEPAE48LSIB1,Life Skills III,AEC,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Prof. Yogesh Kumar,14,,,Practical (60%) + Theory (40%)
1554,ITEPAE48HCIB1,Hindi Communication IV,AEC,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Dr. Anjali Thakur,11,,,Project (50%) + Presentation (30%) + Viva (20%)
1555,ITEPAE48ASVB1,Analytical Skills V,AEC,ITEP,4,8,Batch-1,3,Theory,3,0,1,4,Prof. Subhash Goel,12,,,Continuous Assessment (40%) + End-term (60%)
1556,ITEPVA48YAMB1,Yoga and Meditation,VAC,ITEP,4,8,Batch-1,1,Theory,1,0,0,1,Prof. Kiran Desai,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1557,ITEPVA48WMIB1,Waste Management II,VAC,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Nitin Bhatia,13,,,Project (50%) + Presentation (30%) + Viva (20%)
1558,ITEPVA48WMIB1,Waste Management III,VAC,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Dinesh Kumar,11,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1559,ITEPVA48EAMB1,Ethics and Moral Values IV,VAC,ITEP,4,8,Batch-1,1,Theory,1,0,0,1,Dr. Ritu Singh,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1560,ITEPVA48CDVB1,Community Development V,VAC,ITEP,4,8,Batch-1,2,Theory,2,0,0,2,Prof. Rakesh Gupta,15,Basic Community,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1561,ITEPMA11AAEB2,Assessment and Evaluation,Major,ITEP,1,1,Batch-2,3,Theory,3,0,1,4,Dr. Nidhi Goyal,36,,,Continuous Assessment (40%) + End-term (60%)
1562,ITEPMA11EMIB2,Educational Measurement II,Major,ITEP,1,1,Batch-2,4,Theory,4,0,1,5,Prof. Nitin Bhatia,37,,,Project (50%) + Presentation (30%) + Viva (20%)
1563,ITEPMA11ARIB2,Action Research III,Major,ITEP,1,1,Batch-2,4,Theory,4,0,1,5,Prof. Anil Kumar,52,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1564,ITEPMA11ETIB2,Educational Technology IV,Major,ITEP,1,1,Batch-2,3,Theory,3,0,1,4,Prof. Subhash Patel,52,,,Project (50%) + Presentation (30%) + Viva (20%)
1565,ITEPMA11CEVB2,Comparative Education V,Major,ITEP,1,1,Batch-2,4,Theory,4,0,1,5,Dr. Nidhi Goyal,48,,,Practical (60%) + Theory (40%)
1566,ITEPMA11GACB2,Guidance and Counselling I,Major,ITEP,1,1,Batch-2,5,Theory,5,0,1,6,Prof. Vikram Patel,40,,,Continuous Assessment (40%) + End-term (60%)
1567,ITEPMI11CSB2,Cognitive Science,Minor,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Prof. Varun Chopra,24,Basic Cognitive,,Practical (60%) + Theory (40%)
1568,ITEPMI11CRIB2,Conflict Resolution II,Minor,ITEP,1,1,Batch-2,4,Theory,4,0,1,5,Prof. Gaurav Tiwari,24,Basic Conflict,,Practical (60%) + Theory (40%)
1569,ITEPMI11RDIB2,Rural Development III,Minor,ITEP,1,1,Batch-2,3,Theory,3,0,1,4,Dr. Sharda Gupta,32,,,Continuous Assessment (40%) + End-term (60%)
1570,ITEPMI11CIB2,Criminology IV,Minor,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Dr. Shalini Gupta,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1571,ITEPMI11TSVB2,Translation Studies V,Minor,ITEP,1,1,Batch-2,4,Theory,4,0,1,5,Dr. Bharti Sharma,30,,,Project (50%) + Presentation (30%) + Viva (20%)
1572,ITEPSK11SLB2,Sign Language,Skill-Based,ITEP,1,1,Batch-2,3,Practical,2,0,1,3,Dr. Kiran Singh,20,,,Continuous Assessment (40%) + End-term (60%)
1573,ITEPSK11SLIB2,Sign Language II,Skill-Based,ITEP,1,1,Batch-2,2,Practical,1,0,1,2,Dr. Sudha Rani,17,,,Continuous Assessment (40%) + End-term (60%)
1574,ITEPSK11PMIB2,Project Management III,Skill-Based,ITEP,1,1,Batch-2,2,Practical,1,0,1,2,Prof. Deepak Gupta,14,,,Continuous Assessment (40%) + End-term (60%)
